TransactionID,Date,CustomerID,Region,ProductCategory,ProductName,UnitsSold,UnitPrice,Revenue,Discount,ProfitMargin,PaymentMethod,SalesRep,CustomerSatisfaction
232,2022-01-10 15:00:00,2363,East,Beauty,Sofa,17,114.32,1729.66,0.11,0.08,PayPal,Alice,4
233,2022-01-10 16:00:00,4869,South,Beauty,Laptop,11,206.88,2093.63,0.08,0.32,Credit Card,Diana,2
234,2022-01-10 17:00:00,2981,West,Home,Shirt,19,219.79,3466.09,0.17,0.2,Bank Transfer,Ethan,4
235,2022-01-10 18:00:00,2354,North,Home,Laptop,18,368.16,5301.5,0.2,0.3,Cash,Ethan,4
236,2022-01-10 19:00:00,2663,East,Clothing,Laptop,9,311.11,2295.99,0.18,0.1,PayPal,Alice,2
237,2022-01-10 20:00:00,2529,North,Clothing,Perfume,13,47.5,438.42,0.29,0.39,Bank Transfer,Charlie,3
238,2022-01-10 21:00:00,3038,West,Sports,Shirt,6,157.31,858.91,0.09,0.36,PayPal,Ethan,5
239,2022-01-10 22:00:00,4419,East,Electronics,Shirt,3,239.16,638.56,0.11,0.19,Cash,Ethan,1
240,2022-01-10 23:00:00,2496,East,Clothing,Perfume,12,369.68,3548.93,0.2,0.36,Cash,Bob,4
241,2022-01-11 00:00:00,4302,South,Home,Perfume,9,373.07,2753.26,0.18,0.36,Credit Card,Bob,5
242,2022-01-11 01:00:00,3237,North,Beauty,Laptop,9,247.82,2230.38,0.0,0.21,PayPal,Ethan,2
243,2022-01-11 02:00:00,4296,West,Sports,Sofa,15,62.88,858.31,0.09,0.38,PayPal,Charlie,4
244,2022-01-11 03:00:00,2408,West,Clothing,Perfume,1,149.99,137.99,0.08,0.39,Bank Transfer,Bob,5
245,2022-01-11 04:00:00,2400,East,Beauty,Shirt,18,131.07,1769.44,0.25,0.13,PayPal,Charlie,1
246,2022-01-11 05:00:00,2306,South,Beauty,Shirt,15,391.61,4346.87,0.26,0.07,PayPal,Alice,5
247,2022-01-11 06:00:00,3680,East,Clothing,Laptop,8,94.09,684.98,0.09,0.17,Bank Transfer,Charlie,3
248,2022-01-11 07:00:00,3675,East,Electronics,Sofa,11,235.14,2508.94,0.03,0.22,Credit Card,Bob,4
249,2022-01-11 08:00:00,1972,East,Electronics,Football,17,337.01,5385.42,0.06,0.08,PayPal,Diana,1
250,2022-01-11 09:00:00,2768,East,Sports,Perfume,14,482.57,6418.18,0.05,0.1,Bank Transfer,Charlie,1
251,2022-01-11 10:00:00,2282,West,Electronics,Perfume,19,499.62,8828.29,0.07,0.39,Cash,Ethan,1
252,2022-01-11 11:00:00,4430,West,Sports,Laptop,5,476.7,2216.65,0.07,0.31,Credit Card,Charlie,3
253,2022-01-11 12:00:00,1709,East,Home,Sofa,2,360.53,620.11,0.14,0.36,Bank Transfer,Charlie,5
254,2022-01-11 13:00:00,2479,East,Clothing,Shirt,15,374.49,5055.62,0.1,0.39,PayPal,Charlie,1
255,2022-01-11 14:00:00,2434,South,Beauty,Shirt,19,380.81,6005.37,0.17,0.18,Credit Card,Ethan,3
256,2022-01-11 15:00:00,1648,East,Sports,Football,16,431.99,6220.66,0.1,0.29,Credit Card,Charlie,4
257,2022-01-11 16:00:00,1317,West,Electronics,Shirt,13,476.13,4704.16,0.24,0.11,Credit Card,Diana,4
258,2022-01-11 17:00:00,4748,North,Sports,Perfume,7,225.62,1121.33,0.29,0.24,Cash,Ethan,2
259,2022-01-11 18:00:00,4296,West,Sports,Football,17,211.17,3159.1,0.12,0.12,Bank Transfer,Diana,3
260,2022-01-11 19:00:00,4890,South,Electronics,Sofa,19,232.93,4381.41,0.01,0.11,Credit Card,Diana,1
261,2022-01-11 20:00:00,2257,West,Electronics,Football,7,331.61,2158.78,0.07,0.08,PayPal,Diana,3
262,2022-01-11 21:00:00,1683,North,Clothing,Sofa,12,388.85,4526.21,0.03,0.25,PayPal,Ethan,3
263,2022-01-11 22:00:00,1663,East,Beauty,Shirt,13,435.92,5100.26,0.1,0.38,PayPal,Bob,5
264,2022-01-11 23:00:00,2998,North,Clothing,Laptop,13,230.82,2430.53,0.19,0.09,Credit Card,Ethan,2
265,2022-01-12 00:00:00,4898,East,Clothing,Football,14,184.87,2174.07,0.16,0.23,PayPal,Charlie,3
266,2022-01-12 01:00:00,4445,East,Electronics,Football,15,491.76,6860.05,0.07,0.29,Credit Card,Diana,1
267,2022-01-12 02:00:00,4743,West,Electronics,Perfume,2,119.78,184.46,0.23,0.22,Bank Transfer,Charlie,2
268,2022-01-12 03:00:00,2631,West,Beauty,Perfume,6,114.89,661.77,0.04,0.37,Credit Card,Diana,4
269,2022-01-12 04:00:00,2495,West,Sports,Sofa,9,359.13,3005.92,0.07,0.11,Credit Card,Diana,3
270,2022-01-12 05:00:00,4304,South,Clothing,Laptop,15,93.93,1127.16,0.2,0.06,Bank Transfer,Charlie,5
271,2022-01-12 06:00:00,4763,West,Beauty,Perfume,16,202.71,3048.76,0.06,0.18,PayPal,Alice,1
272,2022-01-12 07:00:00,2136,South,Clothing,Perfume,2,149.73,239.57,0.2,0.24,Credit Card,Diana,3
273,2022-01-12 08:00:00,2853,West,Sports,Shirt,3,88.51,188.53,0.29,0.14,Bank Transfer,Alice,5
274,2022-01-12 09:00:00,2520,East,Clothing,Shirt,8,291.96,1751.76,0.25,0.11,Cash,Ethan,4
275,2022-01-12 10:00:00,3489,South,Home,Perfume,8,189.89,1443.16,0.05,0.33,Bank Transfer,Diana,3
276,2022-01-12 11:00:00,1563,North,Beauty,Sofa,7,233.81,1374.8,0.16,0.12,Cash,Diana,5
277,2022-01-12 12:00:00,2291,South,Electronics,Laptop,11,101.95,975.66,0.13,0.2,Bank Transfer,Ethan,1
278,2022-01-12 13:00:00,4581,South,Clothing,Perfume,13,385.09,3504.32,0.3,0.38,Credit Card,Charlie,1
279,2022-01-12 14:00:00,4878,North,Beauty,Sofa,8,160.78,913.23,0.29,0.26,PayPal,Charlie,4
280,2022-01-12 15:00:00,4457,South,Beauty,Sofa,9,174.65,1508.98,0.04,0.22,Credit Card,Alice,2
281,2022-01-12 16:00:00,4458,East,Clothing,Perfume,16,129.82,1516.3,0.27,0.18,Credit Card,Ethan,3
282,2022-01-12 17:00:00,4184,West,Electronics,Sofa,5,220.03,1034.14,0.06,0.23,Cash,Diana,5
283,2022-01-12 18:00:00,2636,North,Electronics,Football,14,234.47,2954.32,0.1,0.31,PayPal,Alice,4
284,2022-01-12 19:00:00,4696,West,Clothing,Sofa,1,267.19,237.8,0.11,0.34,PayPal,Charlie,4
285,2022-01-12 20:00:00,3999,East,Beauty,Perfume,19,483.95,8367.5,0.09,0.28,Credit Card,Diana,5
286,2022-01-12 21:00:00,4152,North,Electronics,Sofa,17,452.82,5696.48,0.26,0.33,Bank Transfer,Charlie,2
287,2022-01-12 22:00:00,1698,West,Clothing,Perfume,14,306.65,3863.79,0.1,0.08,Bank Transfer,Alice,2
288,2022-01-12 23:00:00,3160,West,Clothing,Shirt,13,24.26,236.54,0.25,0.06,PayPal,Charlie,4
289,2022-01-13 00:00:00,1001,East,Clothing,Perfume,8,308.07,1725.19,0.3,0.31,Credit Card,Charlie,4
290,2022-01-13 01:00:00,1641,West,Beauty,Sofa,3,49.39,111.13,0.25,0.14,Credit Card,Ethan,4
291,2022-01-13 02:00:00,3267,East,Electronics,Perfume,1,356.62,320.96,0.1,0.36,Cash,Alice,4
292,2022-01-13 03:00:00,2589,South,Beauty,Laptop,19,198.09,2973.33,0.21,0.24,PayPal,Diana,4
293,2022-01-13 04:00:00,1854,East,Home,Perfume,15,419.66,5287.72,0.16,0.22,Bank Transfer,Charlie,3
294,2022-01-13 05:00:00,2759,South,Electronics,Perfume,8,471.55,2867.02,0.24,0.32,Bank Transfer,Charlie,3
295,2022-01-13 06:00:00,4296,North,Beauty,Laptop,9,211.47,1808.07,0.05,0.31,PayPal,Bob,3
296,2022-01-13 07:00:00,3432,West,Electronics,Laptop,13,232.97,2453.17,0.19,0.3,Cash,Alice,1
297,2022-01-13 08:00:00,4474,East,Home,Laptop,12,297.12,2745.39,0.23,0.29,Bank Transfer,Alice,3
298,2022-01-13 09:00:00,2661,East,Sports,Football,9,102.58,710.88,0.23,0.23,PayPal,Diana,3
299,2022-01-13 10:00:00,2153,West,Clothing,Perfume,11,464.03,3624.07,0.29,0.37,Credit Card,Ethan,2
300,2022-01-13 11:00:00,2076,West,Beauty,Laptop,5,219.33,1074.72,0.02,0.36,PayPal,Diana,4
301,2022-01-13 12:00:00,2707,North,Home,Laptop,19,87.58,1497.62,0.1,0.17,PayPal,Alice,5
302,2022-01-13 13:00:00,3777,North,Home,Shirt,18,382.55,5921.87,0.14,0.33,PayPal,Charlie,2
303,2022-01-13 14:00:00,2695,East,Electronics,Football,11,113.48,1135.93,0.09,0.36,Credit Card,Ethan,1
304,2022-01-13 15:00:00,2733,North,Electronics,Perfume,11,76.05,761.26,0.09,0.27,PayPal,Ethan,2
305,2022-01-13 16:00:00,2439,South,Clothing,Sofa,6,283.62,1616.63,0.05,0.24,Credit Card,Alice,5
306,2022-01-13 17:00:00,3294,North,Electronics,Football,1,337.39,256.42,0.24,0.29,Bank Transfer,Alice,2
307,2022-01-13 18:00:00,1835,North,Beauty,Football,9,286.93,1885.13,0.27,0.11,Cash,Diana,2
308,2022-01-13 19:00:00,4510,East,Beauty,Shirt,7,329.97,2263.59,0.02,0.08,Credit Card,Bob,3
309,2022-01-13 20:00:00,1202,South,Beauty,Perfume,6,62.18,354.43,0.05,0.34,Cash,Alice,1
310,2022-01-13 21:00:00,4255,North,Sports,Perfume,10,240.63,2237.86,0.07,0.25,Cash,Alice,3
311,2022-01-13 22:00:00,1122,South,Beauty,Laptop,5,181.72,772.31,0.15,0.09,Bank Transfer,Diana,5
312,2022-01-13 23:00:00,1400,South,Electronics,Laptop,1,486.82,369.98,0.24,0.2,Credit Card,Alice,1
313,2022-01-14 00:00:00,1766,South,Electronics,Football,15,29.56,434.53,0.02,0.15,Bank Transfer,Diana,5
314,2022-01-14 01:00:00,1293,West,Beauty,Shirt,5,152.66,618.27,0.19,0.36,Credit Card,Alice,5
315,2022-01-14 02:00:00,3327,West,Home,Perfume,6,471.22,2714.23,0.04,0.23,Cash,Charlie,2
316,2022-01-14 03:00:00,4908,West,Home,Shirt,5,491.83,1746.0,0.29,0.25,Cash,Alice,2
317,2022-01-14 04:00:00,3931,West,Home,Sofa,17,413.33,5129.43,0.27,0.13,PayPal,Bob,2
318,2022-01-14 05:00:00,4681,East,Clothing,Perfume,18,42.62,552.36,0.28,0.33,Credit Card,Ethan,2
319,2022-01-14 06:00:00,1197,North,Sports,Laptop,4,282.87,1097.54,0.03,0.38,Cash,Diana,1
320,2022-01-14 07:00:00,4029,West,Beauty,Football,2,203.06,345.2,0.15,0.33,Credit Card,Bob,3
321,2022-01-14 08:00:00,2930,East,Clothing,Shirt,8,404.19,3071.84,0.05,0.22,Bank Transfer,Diana,1
322,2022-01-14 09:00:00,4582,North,Home,Laptop,5,32.24,132.18,0.18,0.34,Bank Transfer,Bob,2
323,2022-01-14 10:00:00,3799,West,Beauty,Football,4,102.58,381.6,0.07,0.12,Credit Card,Diana,4
324,2022-01-14 11:00:00,3191,North,Clothing,Laptop,14,247.15,2664.28,0.23,0.09,Cash,Diana,5
325,2022-01-14 12:00:00,1608,West,Electronics,Perfume,4,83.04,269.05,0.19,0.2,Bank Transfer,Ethan,2
326,2022-01-14 13:00:00,4272,East,Home,Shirt,8,347.89,2309.99,0.17,0.11,Cash,Alice,2
327,2022-01-14 14:00:00,2147,South,Clothing,Sofa,3,411.28,925.38,0.25,0.14,Credit Card,Diana,5
328,2022-01-14 15:00:00,1186,South,Electronics,Laptop,14,353.74,4209.51,0.15,0.25,PayPal,Diana,5
329,2022-01-14 16:00:00,4397,North,Home,Shirt,18,222.94,3691.89,0.08,0.19,Cash,Ethan,3
330,2022-01-14 17:00:00,3511,East,Sports,Perfume,12,439.8,4274.86,0.19,0.35,Bank Transfer,Diana,1
331,2022-01-14 18:00:00,4420,South,Home,Laptop,15,73.15,779.05,0.29,0.13,Credit Card,Diana,5
332,2022-01-14 19:00:00,2794,West,Sports,Perfume,9,133.87,987.96,0.18,0.4,PayPal,Charlie,1
333,2022-01-14 20:00:00,1659,South,Sports,Sofa,2,247.32,400.66,0.19,0.18,Bank Transfer,Charlie,2
334,2022-01-14 21:00:00,3811,North,Sports,Sofa,1,35.36,25.46,0.28,0.23,Credit Card,Charlie,4
335,2022-01-14 22:00:00,4002,North,Beauty,Football,15,52.36,667.59,0.15,0.1,Credit Card,Ethan,4
336,2022-01-14 23:00:00,2955,East,Beauty,Football,15,201.73,2118.16,0.3,0.25,Cash,Diana,3
337,2022-01-15 00:00:00,3450,North,Sports,Football,8,472.22,3588.87,0.05,0.39,PayPal,Ethan,3
338,2022-01-15 01:00:00,2369,South,Electronics,Perfume,3,454.66,1145.74,0.16,0.31,Credit Card,Ethan,3
339,2022-01-15 02:00:00,2986,South,Sports,Football,2,235.66,443.04,0.06,0.14,PayPal,Bob,4
340,2022-01-15 03:00:00,2534,South,Clothing,Shirt,4,75.37,259.27,0.14,0.2,PayPal,Alice,5
341,2022-01-15 04:00:00,1146,South,Sports,Perfume,18,93.16,1593.04,0.05,0.2,Cash,Bob,5
342,2022-01-15 05:00:00,4219,East,Beauty,Perfume,12,191.89,2141.49,0.07,0.08,Credit Card,Alice,5
343,2022-01-15 06:00:00,3911,West,Beauty,Football,18,108.99,1844.11,0.06,0.36,Credit Card,Bob,2
344,2022-01-15 07:00:00,2734,West,Clothing,Football,10,46.07,414.63,0.1,0.18,Cash,Diana,1
345,2022-01-15 08:00:00,2843,East,Clothing,Perfume,8,338.52,2599.83,0.04,0.22,Cash,Ethan,2
346,2022-01-15 09:00:00,1488,North,Home,Sofa,18,292.82,4005.78,0.24,0.15,Credit Card,Bob,3
347,2022-01-15 10:00:00,3976,West,Electronics,Sofa,17,149.19,2358.69,0.07,0.1,Cash,Bob,3
348,2022-01-15 11:00:00,2959,North,Electronics,Football,19,390.58,6530.5,0.12,0.37,Credit Card,Diana,5
349,2022-01-15 12:00:00,2663,West,Electronics,Sofa,6,389.09,2334.54,0.0,0.06,Bank Transfer,Ethan,2
350,2022-01-15 13:00:00,3598,North,Beauty,Shirt,14,248.05,3368.52,0.03,0.19,PayPal,Alice,2
351,2022-01-15 14:00:00,3385,East,Electronics,Shirt,5,52.78,192.65,0.27,0.31,PayPal,Bob,5
352,2022-01-15 15:00:00,3919,South,Home,Shirt,8,459.64,2757.84,0.25,0.16,Cash,Alice,1
353,2022-01-15 16:00:00,1640,North,Home,Perfume,8,335.99,2015.94,0.25,0.21,Bank Transfer,Charlie,1
354,2022-01-15 17:00:00,2802,South,Electronics,Perfume,18,127.29,2016.27,0.12,0.25,PayPal,Bob,2
355,2022-01-15 18:00:00,3520,North,Clothing,Perfume,9,307.18,2654.04,0.04,0.4,Credit Card,Ethan,2
356,2022-01-15 19:00:00,2969,North,Home,Perfume,14,205.49,2790.55,0.03,0.32,PayPal,Charlie,1
357,2022-01-15 20:00:00,3198,North,Clothing,Perfume,14,319.5,3667.86,0.18,0.39,PayPal,Charlie,4
358,2022-01-15 21:00:00,2438,North,Beauty,Football,14,239.57,2515.48,0.25,0.29,PayPal,Bob,4
359,2022-01-15 22:00:00,4369,North,Home,Sofa,17,245.31,3044.3,0.27,0.14,Credit Card,Bob,3
360,2022-01-15 23:00:00,2634,South,Clothing,Football,2,369.26,672.05,0.09,0.15,Cash,Charlie,2
361,2022-01-16 00:00:00,1262,North,Electronics,Sofa,14,308.79,3890.75,0.1,0.34,Credit Card,Bob,1
362,2022-01-16 01:00:00,2787,South,Beauty,Football,12,44.58,518.91,0.03,0.2,Cash,Ethan,5
363,2022-01-16 02:00:00,3191,East,Sports,Shirt,16,37.36,460.28,0.23,0.18,PayPal,Ethan,5
364,2022-01-16 03:00:00,3393,West,Sports,Laptop,6,155.98,861.01,0.08,0.38,PayPal,Charlie,4
365,2022-01-16 04:00:00,1623,North,Electronics,Perfume,18,217.97,3374.18,0.14,0.05,Bank Transfer,Bob,1
366,2022-01-16 05:00:00,2016,West,Beauty,Laptop,7,141.24,711.85,0.28,0.23,PayPal,Charlie,4
367,2022-01-16 06:00:00,4643,South,Beauty,Laptop,2,327.47,504.3,0.23,0.32,Credit Card,Ethan,4
368,2022-01-16 07:00:00,1880,East,Beauty,Shirt,13,101.58,1294.13,0.02,0.31,PayPal,Bob,2
369,2022-01-16 08:00:00,3049,East,Beauty,Laptop,8,353.55,2828.4,0.0,0.18,Bank Transfer,Ethan,2
370,2022-01-16 09:00:00,3944,East,Sports,Laptop,12,387.71,3535.92,0.24,0.24,Credit Card,Bob,1
371,2022-01-16 10:00:00,2327,West,Clothing,Shirt,1,66.54,55.23,0.17,0.05,Bank Transfer,Diana,3
372,2022-01-16 11:00:00,3301,South,Beauty,Sofa,9,327.15,2296.59,0.22,0.24,Bank Transfer,Ethan,2
373,2022-01-16 12:00:00,4723,North,Clothing,Football,8,480.91,3654.92,0.05,0.26,Credit Card,Alice,3
374,2022-01-16 13:00:00,1452,North,Beauty,Laptop,9,100.45,669.0,0.26,0.36,Cash,Bob,4
375,2022-01-16 14:00:00,4108,South,Home,Perfume,5,455.1,1752.14,0.23,0.12,Cash,Diana,4
376,2022-01-16 15:00:00,2183,West,Home,Shirt,13,304.99,2894.36,0.27,0.34,Cash,Diana,1
377,2022-01-16 16:00:00,4062,North,Home,Laptop,14,297.52,3748.75,0.1,0.3,Cash,Diana,1
378,2022-01-16 17:00:00,3056,South,Beauty,Sofa,4,30.7,112.98,0.08,0.28,Bank Transfer,Ethan,4
379,2022-01-16 18:00:00,4304,North,Clothing,Sofa,17,375.41,6062.87,0.05,0.19,Bank Transfer,Alice,3
380,2022-01-16 19:00:00,4170,East,Sports,Perfume,9,241.75,1566.54,0.28,0.18,Credit Card,Diana,3
381,2022-01-16 20:00:00,2682,North,Electronics,Laptop,15,361.98,5158.22,0.05,0.3,Credit Card,Charlie,4
382,2022-01-16 21:00:00,3863,West,Sports,Perfume,4,405.54,1557.27,0.04,0.4,Cash,Bob,5
383,2022-01-16 22:00:00,3255,South,Beauty,Sofa,2,264.28,496.85,0.06,0.19,Cash,Bob,5
384,2022-01-16 23:00:00,2154,West,Home,Sofa,13,135.5,1356.36,0.23,0.37,Cash,Alice,3
385,2022-01-17 00:00:00,1403,South,Home,Football,4,75.08,219.23,0.27,0.26,Cash,Alice,5
386,2022-01-17 01:00:00,3199,East,Clothing,Sofa,18,84.45,1155.28,0.24,0.35,Cash,Ethan,2
387,2022-01-17 02:00:00,3101,South,Beauty,Shirt,16,434.13,5765.25,0.17,0.13,Bank Transfer,Charlie,1
388,2022-01-17 03:00:00,4191,North,Sports,Football,10,66.17,463.19,0.3,0.32,Bank Transfer,Bob,1
389,2022-01-17 04:00:00,2696,North,Beauty,Perfume,2,195.42,383.02,0.02,0.34,Bank Transfer,Diana,5
390,2022-01-17 05:00:00,4991,East,Beauty,Sofa,14,170.47,1766.07,0.26,0.34,Bank Transfer,Diana,4
391,2022-01-17 06:00:00,1627,South,Home,Shirt,2,433.4,754.12,0.13,0.32,Cash,Bob,2
392,2022-01-17 07:00:00,1586,East,Sports,Football,18,241.46,3737.8,0.14,0.16,Bank Transfer,Charlie,5
393,2022-01-17 08:00:00,2648,North,Electronics,Shirt,1,498.24,478.31,0.04,0.23,Cash,Charlie,4
394,2022-01-17 09:00:00,2443,West,Home,Football,13,369.84,4759.84,0.01,0.15,Bank Transfer,Diana,4
395,2022-01-17 10:00:00,2445,East,Sports,Football,6,426.21,2327.11,0.09,0.17,Bank Transfer,Bob,3
396,2022-01-17 11:00:00,1103,West,Clothing,Football,17,53.84,869.52,0.05,0.16,PayPal,Diana,2
397,2022-01-17 12:00:00,4923,West,Home,Perfume,17,130.29,1882.69,0.15,0.15,Cash,Ethan,2
398,2022-01-17 13:00:00,1253,South,Clothing,Football,11,72.05,760.85,0.04,0.29,Cash,Bob,3
399,2022-01-17 14:00:00,4298,East,Home,Football,6,234.49,1350.66,0.04,0.28,Bank Transfer,Charlie,4
400,2022-01-17 15:00:00,4183,West,Beauty,Shirt,3,360.55,800.42,0.26,0.12,Credit Card,Diana,4
401,2022-01-17 16:00:00,3557,West,Sports,Football,14,88.69,894.0,0.28,0.29,Cash,Alice,5
402,2022-01-17 17:00:00,2496,South,Clothing,Perfume,6,69.43,295.77,0.29,0.15,Bank Transfer,Alice,1
403,2022-01-17 18:00:00,1098,South,Home,Shirt,17,309.23,4205.53,0.2,0.12,Cash,Ethan,3
404,2022-01-17 19:00:00,3200,North,Clothing,Football,3,119.0,274.89,0.23,0.31,Cash,Alice,5
405,2022-01-17 20:00:00,2884,West,Home,Shirt,17,242.27,3088.94,0.25,0.18,Credit Card,Ethan,2
406,2022-01-17 21:00:00,3961,North,Home,Perfume,19,30.3,460.56,0.2,0.25,Credit Card,Ethan,2
407,2022-01-17 22:00:00,2919,West,Electronics,Shirt,18,341.9,5538.78,0.1,0.12,PayPal,Charlie,2
408,2022-01-17 23:00:00,1877,North,Electronics,Perfume,5,272.95,1296.51,0.05,0.26,Credit Card,Charlie,1
409,2022-01-18 00:00:00,1337,South,Electronics,Sofa,15,325.47,4540.31,0.07,0.12,Bank Transfer,Bob,3
410,2022-01-18 01:00:00,4777,East,Clothing,Football,3,141.33,317.99,0.25,0.11,Credit Card,Diana,1
411,2022-01-18 02:00:00,3869,South,Beauty,Perfume,8,142.91,903.19,0.21,0.19,PayPal,Alice,4
412,2022-01-18 03:00:00,4234,North,Home,Football,7,401.67,2418.05,0.14,0.33,Bank Transfer,Diana,4
413,2022-01-18 04:00:00,4791,North,Sports,Perfume,18,360.69,6427.5,0.01,0.11,Credit Card,Diana,2
414,2022-01-18 05:00:00,1956,East,Electronics,Laptop,10,291.97,2686.12,0.08,0.09,PayPal,Ethan,3
415,2022-01-18 06:00:00,2704,West,Clothing,Laptop,10,315.93,2464.25,0.22,0.06,PayPal,Alice,5
416,2022-01-18 07:00:00,1160,North,Clothing,Laptop,19,51.55,832.53,0.15,0.2,Credit Card,Charlie,4
417,2022-01-18 08:00:00,2603,North,Clothing,Perfume,1,428.8,373.06,0.13,0.15,Credit Card,Diana,5
418,2022-01-18 09:00:00,3848,North,Sports,Football,2,386.1,702.7,0.09,0.15,PayPal,Ethan,5
419,2022-01-18 10:00:00,1397,East,Sports,Laptop,1,297.29,243.78,0.18,0.39,Bank Transfer,Charlie,4
420,2022-01-18 11:00:00,2300,South,Electronics,Football,9,459.7,2937.48,0.29,0.12,Bank Transfer,Ethan,5
421,2022-01-18 12:00:00,1815,North,Sports,Perfume,15,88.48,968.86,0.27,0.21,Bank Transfer,Diana,5
422,2022-01-18 13:00:00,4987,East,Electronics,Football,18,344.9,6146.12,0.01,0.4,PayPal,Diana,5
423,2022-01-18 14:00:00,2527,North,Sports,Football,18,481.68,7456.41,0.14,0.06,PayPal,Diana,1
424,2022-01-18 15:00:00,2919,West,Sports,Laptop,7,158.45,998.23,0.1,0.29,Bank Transfer,Alice,3
425,2022-01-18 16:00:00,2415,East,Sports,Shirt,14,12.57,149.58,0.15,0.18,PayPal,Alice,2
426,2022-01-18 17:00:00,2158,North,Electronics,Sofa,18,368.76,5442.9,0.18,0.37,Credit Card,Diana,1
427,2022-01-18 18:00:00,2218,East,Home,Perfume,19,8.46,151.1,0.06,0.37,Cash,Alice,5
428,2022-01-18 19:00:00,1400,North,Electronics,Perfume,5,436.9,1682.06,0.23,0.19,PayPal,Ethan,1
429,2022-01-18 20:00:00,1639,South,Home,Perfume,9,32.87,254.41,0.14,0.13,Credit Card,Ethan,1
430,2022-01-18 21:00:00,4104,North,Clothing,Sofa,18,328.12,4134.31,0.3,0.2,Bank Transfer,Bob,3
431,2022-01-18 22:00:00,3735,East,Clothing,Shirt,13,191.71,2467.31,0.01,0.39,Bank Transfer,Charlie,3
432,2022-01-18 23:00:00,1459,West,Electronics,Football,5,105.65,496.55,0.06,0.15,PayPal,Ethan,5
433,2022-01-19 00:00:00,1954,West,Home,Perfume,15,449.64,5328.23,0.21,0.39,Cash,Charlie,1
434,2022-01-19 01:00:00,4954,West,Home,Football,19,374.39,5619.59,0.21,0.34,Credit Card,Bob,3
435,2022-01-19 02:00:00,1469,North,Home,Laptop,11,173.52,1584.24,0.17,0.14,Credit Card,Bob,3
436,2022-01-19 03:00:00,4446,South,Clothing,Laptop,9,145.66,930.77,0.29,0.33,Bank Transfer,Charlie,1
437,2022-01-19 04:00:00,2045,North,Electronics,Laptop,16,369.33,5200.17,0.12,0.07,Cash,Diana,3
438,2022-01-19 05:00:00,3797,West,Beauty,Perfume,11,419.1,4010.79,0.13,0.24,Bank Transfer,Charlie,4
439,2022-01-19 06:00:00,2693,East,Home,Sofa,2,359.35,524.65,0.27,0.18,Cash,Ethan,3
440,2022-01-19 07:00:00,3085,West,Home,Perfume,8,321.79,2162.43,0.16,0.2,Credit Card,Charlie,5
441,2022-01-19 08:00:00,3277,East,Beauty,Laptop,5,117.82,524.3,0.11,0.22,Bank Transfer,Ethan,5
442,2022-01-19 09:00:00,4436,South,Electronics,Laptop,11,427.14,3664.86,0.22,0.23,Bank Transfer,Ethan,2
443,2022-01-19 10:00:00,1562,East,Home,Perfume,11,376.08,3350.87,0.19,0.28,Bank Transfer,Ethan,2
444,2022-01-19 11:00:00,3485,North,Electronics,Sofa,9,261.05,2138.0,0.09,0.29,Cash,Diana,1
445,2022-01-19 12:00:00,2799,North,Home,Sofa,11,258.24,2584.98,0.09,0.39,Credit Card,Diana,5
446,2022-01-19 13:00:00,4354,North,Sports,Football,5,286.74,1261.66,0.12,0.32,Cash,Bob,2
447,2022-01-19 14:00:00,3074,East,Home,Shirt,9,415.0,3660.3,0.02,0.29,Bank Transfer,Alice,1
448,2022-01-19 15:00:00,1225,North,Sports,Laptop,1,372.42,268.14,0.28,0.19,PayPal,Diana,2
449,2022-01-19 16:00:00,4348,North,Electronics,Sofa,10,428.84,4073.98,0.05,0.09,PayPal,Diana,3
450,2022-01-19 17:00:00,1797,North,Home,Laptop,8,256.1,1925.87,0.06,0.07,Credit Card,Bob,4
451,2022-01-19 18:00:00,4680,South,Clothing,Shirt,19,314.2,4835.54,0.19,0.22,Credit Card,Bob,2
452,2022-01-19 19:00:00,3331,East,Clothing,Laptop,16,428.01,5341.56,0.22,0.28,Credit Card,Bob,3
453,2022-01-19 20:00:00,3926,East,Beauty,Sofa,13,120.0,1216.8,0.22,0.28,PayPal,Charlie,4
454,2022-01-19 21:00:00,1959,West,Clothing,Football,5,224.79,1000.32,0.11,0.38,PayPal,Ethan,2
455,2022-01-19 22:00:00,2504,East,Sports,Perfume,18,312.22,4158.77,0.26,0.18,Bank Transfer,Diana,5
456,2022-01-19 23:00:00,1452,South,Clothing,Perfume,9,458.0,3462.48,0.16,0.27,Credit Card,Ethan,4
457,2022-01-20 00:00:00,4067,East,Clothing,Sofa,4,12.84,44.68,0.13,0.36,Cash,Alice,3
458,2022-01-20 01:00:00,4900,South,Clothing,Sofa,14,110.22,1172.74,0.24,0.19,Credit Card,Bob,5
459,2022-01-20 02:00:00,1815,South,Home,Shirt,7,121.05,788.04,0.07,0.22,Credit Card,Alice,3
460,2022-01-20 03:00:00,1658,East,Beauty,Laptop,12,166.67,1480.03,0.26,0.37,Bank Transfer,Bob,2
461,2022-01-20 04:00:00,4587,West,Electronics,Shirt,7,144.48,849.54,0.16,0.24,Bank Transfer,Bob,3
462,2022-01-20 05:00:00,1546,North,Beauty,Perfume,11,297.12,2385.87,0.27,0.33,Credit Card,Alice,1
463,2022-01-20 06:00:00,2215,North,Sports,Laptop,15,443.38,6251.66,0.06,0.38,Bank Transfer,Ethan,3
